"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E740","2020-02-12 19:00:00","27.000","182.000","0.300","18.200","0.920","1009.100","","0.000","-99.000","-99.000","-99.000","26.000","","14.500",""
"C0AI20","2020-02-12 19:00:00","25.000","76.000","1.400","19.100","0.750","1015.000","","0.000","-99.000","-99.000","-99.000","19.700","","14.400",""
"C0E550","2020-02-12 19:00:00","84.000","70.000","1.700","17.800","0.830","1007.600","","0.000","-99.000","-99.000","-99.000","26.000","","14.500",""
"C0X060","2020-02-12 19:00:00","19.000","207.000","1.000","22.900","0.790","1015.600","","0.000","-99.000","-99.000","-99.000","30.300","","14.100",""
"C0R510","2020-02-12 19:00:00","31.000","199.000","3.800","25.500","0.590","1012.500","","0.000","9.600","187.000","","28.800","","17.800",""
"C0AC60","2020-02-12 19:00:00","55.000","181.000","0.300","21.900","0.610","1011.200","","0.000","-99.000","-99.000","-99.000","28.200","","14.300",""
"C0UA70","2020-02-12 19:00:00","547.000","166.000","1.200","18.200","0.990","956.700","","0.000","7.800","167.000","","22.200","","15.200",""
"C0G740","2020-02-12 19:00:00","24.000","6.000","1.200","21.200","0.700","1014.500","","0.000","-99.000","-99.000","-99.000","26.300","","16.400",""
"C0F9N0","2020-02-12 19:00:00","75.000","5.000","0.600","23.700","0.540","1008.400","","0.000","-99.000","-99.000","-99.000","28.800","","17.300",""
"C0F9T0","2020-02-12 19:00:00","111.000","0.000","0.200","21.900","0.590","1004.100","","0.000","-99.000","-99.000","-99.000","28.000","","17.000",""
"C0S710","2020-02-12 19:00:00","382.000","194.000","0.700","18.800","0.970","976.300","","0.000","-99.000","-99.000","-99.000","24.100","","14.100",""
"C0M680","2020-02-12 19:00:00","37.000","239.000","1.400","24.400","0.740","1013.700","","0.000","-99.000","-99.000","-99.000","29.300","","16.700",""
"C0X220","2020-02-12 19:00:00","26.000","208.000","3.700","23.800","0.740","1013.100","","0.000","-99.000","-99.000","-99.000","28.400","","16.200",""
"C0R560","2020-02-12 19:00:00","22.000","149.000","2.400","24.900","0.660","1014.000","","0.000","8.700","156.000","","28.400","","17.800",""
"C0F9P0","2020-02-12 19:00:00","26.000","59.000","1.600","20.900","0.730","1014.900","","0.000","-99.000","-99.000","-99.000","24.500","","16.600",""
"C0O970","2020-02-12 19:00:00","71.000","195.000","1.200","24.000","0.690","1008.500","","0.000","-99.000","-99.000","-99.000","31.500","","15.700",""
"C0R700","2020-02-12 19:00:00","19.000","83.000","5.000","24.100","0.710","1015.000","","0.000","-99.000","-99.000","-99.000","27.800","","22.400",""
"C0R620","2020-02-12 19:00:00","34.000","101.000","2.300","23.400","0.910","1014.600","","0.000","-99.000","-99.000","-99.000","25.600","","22.700",""
"C0C660","2020-02-12 19:00:00","176.000","36.000","0.700","20.700","0.620","997.500","","0.000","-99.000","-99.000","-99.000","25.400","","15.100",""
"C0SA10","2020-02-12 19:00:00","411.000","165.000","0.300","19.300","0.970","972.400","","0.000","-99.000","-99.000","-99.000","27.900","","16.800",""
"C0M740","2020-02-12 19:00:00","15.000","255.000","1.700","24.200","0.750","1014.000","","0.000","-99.000","-99.000","-99.000","28.000","","16.400",""
"C0K460","2020-02-12 19:00:00","60.000","10.000","2.400","23.100","0.670","1009.000","","0.000","-99.000","-99.000","-99.000","28.200","","16.700",""
"C0X100","2020-02-12 19:00:00","10.000","187.000","2.600","25.400","0.640","1013.300","","0.000","-99.000","-99.000","-99.000","28.100","","18.700",""
"C0K560","2020-02-12 19:00:00","117.000","0.000","0.000","23.000","0.650","1004.200","","0.000","-99.000","-99.000","-99.000","29.400","","15.500",""
"C0R150","2020-02-12 19:00:00","105.000","0.000","0.200","24.100","0.680","1002.700","","0.000","-99.000","-99.000","-99.000","31.500","","17.800",""
"C0S690","2020-02-12 19:00:00","522.000","27.000","0.400","18.500","0.990","959.600","","0.000","-99.000","-99.000","-99.000","27.000","","16.500",""
"C0U870","2020-02-12 19:00:00","474.000","344.000","0.600","18.600","0.870","965.100","","0.000","-99.000","-99.000","-99.000","22.900","","15.400",""
"C0A520","2020-02-12 19:00:00","48.000","0.000","0.000","21.300","0.690","1012.200","","0.000","-99.000","-99.000","-99.000","27.000","","14.400",""
"C0X130","2020-02-12 19:00:00","27.000","196.000","0.900","25.200","0.700","1012.300","","0.000","-99.000","-99.000","-99.000","29.900","","17.000",""
"C0V400","2020-02-12 19:00:00","56.000","207.000","4.100","25.200","0.670","1009.000","","0.000","-99.000","-99.000","-99.000","28.800","","17.400",""
"C0UA40","2020-02-12 19:00:00","1121.000","184.000","0.800","14.900","0.990","893.700","","6.000","-99.000","-99.000","-99.000","19.100","","11.500",""
"C0G720","2020-02-12 19:00:00","50.000","2.000","1.300","22.800","0.640","1010.900","","0.000","-99.000","-99.000","-99.000","27.800","","16.500",""
"C0G890","2020-02-12 19:00:00","24.000","32.000","2.100","21.600","0.630","1014.100","","0.000","-99.000","-99.000","-99.000","26.100","","16.900",""
"C0I540","2020-02-12 19:00:00","3344.000","-99.000","-99.000","2.600","1.000","684.200","","-99.000","-99.000","-99.000","-99.000","6.600","","-0.200",""
"C0K390","2020-02-12 19:00:00","31.000","11.000","1.700","22.300","0.750","1013.300","","0.000","-99.000","-99.000","-99.000","27.800","","16.500",""
"C0T9A0","2020-02-12 19:00:00","498.000","170.000","1.300","18.400","0.990","962.100","","0.000","-99.000","-99.000","-99.000","23.000","","14.700",""
"C0AH40","2020-02-12 19:00:00","426.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X280","2020-02-12 19:00:00","22.000","198.000","5.500","24.100","0.750","1013.900","","0.000","-99.000","-99.000","-99.000","28.200","","16.300",""
"C0V620","2020-02-12 19:00:00","18.000","170.000","2.700","24.900","0.660","1014.000","","0.000","-99.000","-99.000","-99.000","27.100","","17.500",""
"C0H960","2020-02-12 19:00:00","120.000","17.000","1.300","23.400","0.560","1002.300","","0.000","-99.000","-99.000","-99.000","28.600","","16.300",""
"C0M530","2020-02-12 19:00:00","1385.000","92.000","0.300","13.400","0.910","871.700","","0.000","-99.000","-99.000","-99.000","20.400","","11.700",""
"C0R170","2020-02-12 19:00:00","26.000","202.000","1.400","25.100","0.610","1012.900","","0.000","-99.000","-99.000","-99.000","29.500","","16.900",""
"C0I420","2020-02-12 19:00:00","305.000","194.000","1.300","22.200","0.620","982.100","","0.000","-99.000","-99.000","-99.000","27.900","","14.200",""
"C0A640","2020-02-12 19:00:00","241.000","0.000","0.000","19.100","0.850","992.100","","0.000","-99.000","-99.000","-99.000","27.400","","14.200",""
"C0A930","2020-02-12 19:00:00","216.000","0.000","0.000","17.900","0.910","991.200","","0.000","-99.000","-99.000","-99.000","24.100","","13.500",""
"C0F9M0","2020-02-12 19:00:00","230.000","41.000","0.800","20.900","0.590","990.700","","0.000","-99.000","-99.000","-99.000","26.900","","15.600",""
"C0AC40","2020-02-12 19:00:00","1079.000","277.000","2.800","14.500","0.800","897.100","","0.000","-99.000","-99.000","-99.000","20.500","","11.000",""
"C0AI00","2020-02-12 19:00:00","188.000","0.000","0.100","21.000","0.700","996.800","","0.000","-99.000","-99.000","-99.000","27.800","","15.100",""
"C0T9M0","2020-02-12 19:00:00","92.000","198.000","1.900","20.700","0.940","1009.600","","5.500","-99.000","-99.000","-99.000","26.500","","16.900",""
"C0S960","2020-02-12 19:00:00","32.000","334.000","0.300","21.500","0.940","1014.700","","0.000","-99.000","-99.000","-99.000","26.000","","19.100",""
"C0K430","2020-02-12 19:00:00","30.000","322.000","1.600","21.200","0.790","1014.300","","0.000","-99.000","-99.000","-99.000","26.900","","16.100",""
"C0Z170","2020-02-12 19:00:00","199.000","279.000","0.900","19.900","0.940","996.900","","0.000","-99.000","-99.000","-99.000","25.500","","14.600",""
"C0Z100","2020-02-12 19:00:00","36.000","0.000","0.000","20.900","0.890","1015.500","","0.000","-99.000","-99.000","-99.000","27.800","","15.500",""
"C0U710","2020-02-12 19:00:00","1942.000","0.000","0.100","9.200","0.990","811.200","","0.000","-99.000","-99.000","-99.000","15.600","","6.100",""
"C0SA30","2020-02-12 19:00:00","92.000","215.000","1.800","20.700","0.920","1009.000","","1.500","-99.000","-99.000","-99.000","25.400","","19.800",""
"C0V500","2020-02-12 19:00:00","6.000","171.000","1.300","25.100","0.730","1013.900","","0.000","-99.000","-99.000","-99.000","28.600","","19.700",""
"CM0160","2020-02-12 19:00:00","159.000","34.000","1.000","22.600","0.550","1000.200","","0.000","-99.000","-99.000","-99.000","32.000","","15.100",""
"C0V350","2020-02-12 19:00:00","36.000","206.000","3.000","25.000","0.670","1012.900","","0.000","-99.000","-99.000","-99.000","30.300","","15.500",""
"C0W120","2020-02-12 19:00:00","58.000","-99.000","-99.000","22.300","0.860","1010.500","","0.000","-99.000","-99.000","-99.000","26.200","","17.400",""
"C0R470","2020-02-12 19:00:00","103.000","355.000","0.700","24.100","0.730","1004.700","","0.000","-99.000","-99.000","-99.000","29.900","","17.700",""
"C0M770","2020-02-12 19:00:00","164.000","6.000","2.300","23.000","0.670","997.600","","0.000","-99.000","-99.000","-99.000","28.700","","16.600",""
"C0S930","2020-02-12 19:00:00","248.000","249.000","0.500","20.000","0.940","990.800","","0.000","-99.000","-99.000","-99.000","24.400","","15.800",""
"C0F9Y0","2020-02-12 19:00:00","3313.000","218.000","5.400","2.600","0.780","687.200","","0.000","13.900","215.000","","12.400","","2.200",""
"C0E790","2020-02-12 19:00:00","344.000","49.000","0.700","20.500","0.720","977.600","","0.000","-99.000","-99.000","-99.000","26.300","","14.800",""
"C0O810","2020-02-12 19:00:00","161.000","182.000","0.700","22.700","0.870","999.000","","0.000","-99.000","-99.000","-99.000","29.900","","15.800",""
"C0R520","2020-02-12 19:00:00","18.000","176.000","2.700","25.600","0.680","1014.000","","0.000","12.800","184.000","","28.300","","17.600",""
"C0G880","2020-02-12 19:00:00","92.000","331.000","1.700","23.200","0.590","1006.400","","0.000","-99.000","-99.000","-99.000","28.800","","17.200",""
"C0R260","2020-02-12 19:00:00","76.000","158.000","1.600","25.100","0.610","1007.200","","0.000","-99.000","-99.000","-99.000","32.300","","18.200",""
"C0U950","2020-02-12 19:00:00","1012.000","134.000","6.800","15.300","1.000","906.700","","0.000","12.600","127.000","","17.800","","11.400",""
"C0O860","2020-02-12 19:00:00","38.000","178.000","0.500","25.200","0.700","1011.200","","0.000","-99.000","-99.000","-99.000","29.800","","16.300",""
"C0R320","2020-02-12 19:00:00","7.000","80.000","4.100","22.600","0.850","1016.600","","0.000","-99.000","-99.000","-99.000","26.700","","21.100",""
"C0S980","2020-02-12 19:00:00","901.000","102.000","0.900","16.900","1.000","917.600","","2.000","-99.000","-99.000","-99.000","23.300","","14.000",""
"C0X110","2020-02-12 19:00:00","20.000","212.000","3.400","25.000","0.700","1014.000","","0.000","-99.000","-99.000","-99.000","26.300","","18.500",""
"C0V310","2020-02-12 19:00:00","46.000","296.000","1.300","24.900","0.570","1010.100","","0.000","-99.000","-99.000","-99.000","31.200","","17.000",""
"C0G620","2020-02-12 19:00:00","110.000","281.000","0.900","21.200","0.670","1004.100","","0.000","-99.000","-99.000","-99.000","29.800","","15.400",""
"C0AD50","2020-02-12 19:00:00","84.000","0.000","0.000","22.200","0.670","1008.200","","0.000","-99.000","-99.000","-99.000","27.200","","14.400",""
"C0A9A0","2020-02-12 19:00:00","24.000","0.000","0.000","21.700","0.660","1014.800","","0.000","-99.000","-99.000","-99.000","27.600","","15.700",""
"C0O830","2020-02-12 19:00:00","127.000","166.000","1.300","24.200","0.660","1002.100","","0.000","-99.000","-99.000","-99.000","31.500","","15.400",""
"C0S760","2020-02-12 19:00:00","1621.000","352.000","0.300","12.500","1.000","843.400","","0.500","-99.000","-99.000","-99.000","15.400","","7.900",""
"C0X160","2020-02-12 19:00:00","26.000","194.000","2.200","25.000","0.720","1013.400","","0.000","-99.000","-99.000","-99.000","28.100","","17.700",""
"C0C490","2020-02-12 19:00:00","157.000","299.000","0.300","20.800","0.610","999.400","","0.000","-99.000","-99.000","-99.000","27.200","","14.800",""
"C0F970","2020-02-12 19:00:00","145.000","54.000","0.500","22.400","0.580","999.700","","0.000","-99.000","-99.000","-99.000","28.300","","16.200",""
"C0R440","2020-02-12 19:00:00","1654.000","118.000","3.900","13.000","1.000","837.500","","1.500","10.200","94.000","","13.500","","8.300",""
"C0M690","2020-02-12 19:00:00","33.000","247.000","1.300","24.700","0.680","1011.800","","0.000","-99.000","-99.000","-99.000","29.500","","16.200",""
"C0V690","2020-02-12 19:00:00","30.000","163.000","4.400","25.300","0.740","1013.600","","0.000","-99.000","-99.000","-99.000","27.500","","19.500",""
"C0Z210","2020-02-12 19:00:00","126.000","0.000","0.000","20.800","0.990","1004.700","","0.000","-99.000","-99.000","-99.000","25.700","","14.500",""
"C0U770","2020-02-12 19:00:00","5.000","207.000","1.800","21.800","0.990","1017.600","","10.000","-99.000","-99.000","-99.000","25.100","","15.700",""
"C0Z080","2020-02-12 19:00:00","298.000","0.000","0.000","20.000","0.880","984.000","","0.000","-99.000","-99.000","-99.000","28.000","","13.800",""
"C0G640","2020-02-12 19:00:00","17.000","0.000","0.000","19.600","0.740","1017.600","","0.000","-99.000","-99.000","-99.000","26.000","","15.100",""
"C0X200","2020-02-12 19:00:00","61.000","185.000","1.400","24.200","0.700","1008.900","","0.000","-99.000","-99.000","-99.000","28.900","","15.300",""
"C0U900","2020-02-12 19:00:00","63.000","12.000","1.600","22.400","0.840","1011.900","","0.000","-99.000","-99.000","-99.000","25.100","","15.600",""
"C0Z230","2020-02-12 19:00:00","31.000","187.000","8.900","22.900","0.820","1014.800","","3.500","-99.000","-99.000","-99.000","24.800","","17.600",""
"C0F9O0","2020-02-12 19:00:00","175.000","0.000","0.000","21.800","0.640","997.000","","0.000","-99.000","-99.000","-99.000","27.900","","16.400",""
"C0C540","2020-02-12 19:00:00","46.000","40.000","0.500","19.800","0.710","1012.400","","0.000","-99.000","-99.000","-99.000","26.600","","15.300",""
"C0G770","2020-02-12 19:00:00","15.000","35.000","0.900","22.100","0.620","1015.100","","0.000","-99.000","-99.000","-99.000","27.300","","16.600",""
"C0V670","2020-02-12 19:00:00","20.000","166.000","3.900","25.900","0.630","1013.500","","0.000","9.100","153.000","","28.900","","19.200",""
"C0A870","2020-02-12 19:00:00","685.000","112.000","2.900","17.800","0.900","938.500","","0.000","-99.000","-99.000","-99.000","23.500","","14.700",""
"C0R220","2020-02-12 19:00:00","23.000","188.000","2.400","25.100","0.700","1013.200","","0.000","11.800","190.000","","29.100","","17.400",""
"C0Z220","2020-02-12 19:00:00","589.000","261.000","1.100","18.000","0.990","952.800","","0.000","-99.000","-99.000","-99.000","23.600","","13.200",""
"C0D560","2020-02-12 19:00:00","147.000","300.000","0.600","21.700","0.580","1001.000","","0.000","-99.000","-99.000","-99.000","27.500","","16.100",""
"C0I380","2020-02-12 19:00:00","258.000","0.000","0.000","21.800","0.680","986.800","","0.000","-99.000","-99.000","-99.000","28.900","","14.400",""
"C0Z020","2020-02-12 19:00:00","211.000","227.000","3.600","21.400","0.990","993.100","","0.000","-99.000","-99.000","-99.000","24.700","","14.300",""
"C0Z190","2020-02-12 19:00:00","62.000","322.000","1.000","20.100","1.000","1010.900","","14.500","-99.000","-99.000","-99.000","24.900","","19.500",""
"C0C710","2020-02-12 19:00:00","143.000","0.000","0.200","18.300","0.860","1001.500","","0.000","-99.000","-99.000","-99.000","25.900","","11.900",""
"C0D360","2020-02-12 19:00:00","523.000","0.000","0.000","18.500","0.670","956.900","","0.000","-99.000","-99.000","-99.000","25.500","","12.500",""
"C0V710","2020-02-12 19:00:00","34.000","180.000","3.100","25.200","0.670","1012.000","","0.000","10.300","171.000","","28.700","","19.500",""
"C0G840","2020-02-12 19:00:00","32.000","13.000","0.900","21.800","0.720","1013.100","","0.000","-99.000","-99.000","-99.000","29.400","","15.800",""
"C0S890","2020-02-12 19:00:00","238.000","212.000","1.200","21.200","0.900","994.300","","0.000","-99.000","-99.000","-99.000","25.700","","14.600",""
"C0T820","2020-02-12 19:00:00","550.000","0.000","0.000","17.400","0.870","959.900","","0.000","-99.000","-99.000","-99.000","24.000","","11.400",""
"C0F9I0","2020-02-12 19:00:00","194.000","25.000","0.600","20.500","0.680","994.700","","0.000","-99.000","-99.000","-99.000","26.000","","16.200",""
"C0C650","2020-02-12 19:00:00","208.000","0.000","0.000","19.700","0.660","993.400","","0.000","-99.000","-99.000","-99.000","25.500","","15.000",""
"C0R600","2020-02-12 19:00:00","766.000","7.000","2.600","21.400","0.780","930.200","","0.000","-99.000","-99.000","-99.000","25.000","","16.400",""
"C0Z320","2020-02-12 19:00:00","646.000","269.000","0.800","14.600","0.990","945.500","","0.000","-99.000","-99.000","-99.000","23.100","","10.900",""
"C0V210","2020-02-12 19:00:00","734.000","99.000","0.400","19.600","0.690","935.500","","0.000","-99.000","-99.000","-99.000","26.900","","12.900",""
"C0K240","2020-02-12 19:00:00","1132.000","306.000","1.500","15.900","0.960","895.100","","0.000","-99.000","-99.000","-99.000","23.400","","13.200",""
